4.32,1.765,1.9997,4.4768,-0.7486,-0.2303,-0.7505
4.34,1.805,2.0001,4.5122,-0.7554,-0.2154,-0.7505
4.36,1.845,1.9997,4.5486,-0.7618,-0.2015,-0.7505
4.38,1.885,2.0003,4.5858,-0.7678,-0.1885,-0.7505
4.4,1.925,1.9995,4.6239,-0.7735,-0.1762,-0.7505
4.42,1.965,2.0001,4.6628,-0.7789,-0.1645,-0.7505
4.44,1.9708,0.2924,4.7019,-0.7838,-0.1534,-0.7505
4.46,1.9311,-1.9891,4.7403,-0.7883,-0.1431,-0.7505
4.48,1.8911,-1.9996,4.7779,-0.7923,-0.1335,-0.7505
4.5,1.8511,-2.0006,4.8147,-0.7959,-0.1245,-0.7505
4.52,1.8111,-1.9994,4.8508,-0.7991,-0.1161,-0.7505
4.54,1.7711,-2.0008,4.8861,-0.8019,-0.108,-0.7505
4.56,1.7311,-1.9997,4.9206,-0.8044,-0.1003,-0.7505
4.58,1.6911,-2.0001,4.9544,-0.8066,-0.0928,-0.7505
4.6,1.6511,-2.0003,4.9874,-0.8085,-0.0855,-0.7505
4.62,1.6111,-2.0001,5.0195,-0.8102,-0.0783,-0.7505
4.64,1.5711,-2.0001,5.0509,-0.8115,-0.0712,-0.7505
4.66,1.5311,-2.0001,5.0815,-0.8126,-0.0639,-0.7505
4.68,1.4911,-2.0002,5.1113,-0.8135,-0.0565,-0.7505
4.7,1.4511,-1.9998,5.1404,-0.8141,-0.0486,-0.7505
4.72,1.411,-2.0005,5.1686,-0.8145,-0.0402,-0.7505
4.74,1.3711,-2.0003,5.196,-0.8146,-0.0307,-0.7505
4.76,1.331,-1.9998,5.2226,-0.8143,-0.0196,-0.7505
4.78,1.291,-2.0009,5.2484,-0.8138,-0.0053,-0.7505
4.8,1.2653,-1.2873,5.2737,-0.8126,0.0208,-0.7163
4.82,1.2991,1.6895,5.2996,-0.8104,0.0562,-0.6689
4.84,1.3391,1.9994,5.3262,-0.8077,0.0721,-0.6281
4.86,1.3791,1.9999,5.3537,-0.8048,0.0795,-0.5912
4.88,1.4191,1.9998,5.3819,-0.8016,0.0828,-0.5569
4.9,1.4591,1.9997,5.4109,-0.7984,0.0837,-0.5245
4.92,1.4991,2,5.4407,-0.7951,0.083,-0.4935
4.94,1.5391,2,5.4713,-0.7917,0.0812,-0.4635
4.96,1.579,1.9997,5.5027,-0.7884,0.0786,-0.4344
4.98,1.619,2,5.5349,-0.7851,0.0754,-0.406
5,1.659,1.9999,5.5679,-0.7818,0.0717,-0.3782
5.02,1.699,1.9999,5.6017,-0.7786,0.0674,-0.3507
5.04,1.739,2,5.6364,-0.7754,0.0628,-0.3236
5.06,1.779,1.9998,5.6718,-0.7724,0.0577,-0.2968
5.08,1.819,2.0001,5.7081,-0.7695,0.0524,-0.2702
5.1,1.859,2,5.7452,-0.7667,0.0466,-0.2438
5.12,1.899,1.9999,5.7831,-0.7641,0.0406,-0.2176
5.14,1.939,1.9999,5.8218,-0.7617,0.0342,-0.1914
5.16,1.979,2.0003,5.8613,-0.7596,0.0275,-0.1652
5.18,2.019,1.9997,5.9016,-0.7576,0.0204,-0.1391
5.2,2.059,2.0002,5.9428,-0.756,0.013,-0.113
5.22,2.099,1.9997,5.9847,-0.7546,0.0053,-0.0869
5.24,2.139,2.0002,6.0275,-0.7535,-0.0028,-0.0608
5.26,2.179,1.9999,6.0711,-0.7528,-0.0113,-0.0345
5.28,2.219,1.9998,6.1154,-0.7525,-0.0201,-0.0082
5.3,2.259,1.9965,6.1606,-0.7525,-0.0288,-0.0005
5.32,2.2985,1.9766,6.2066,-0.7529,-0.0357,-0.0012
5.34,2.29,-0.426,6.2524,-0.7536,-0.0424,-0.0019
5.36,2.25,-1.9999,6.2974,-0.7545,-0.0486,-0.0027
5.38,2.21,-1.9996,6.3416,-0.7557,-0.0538,-0.0034
5.4,2.17,-1.9996,6.3849,-0.757,-0.0578,-0.0042
5.42,2.13,-2,6.4275,-0.7584,-0.0604,-0.0049
5.44,2.09,-1.9996,6.4693,-0.7598,-0.0615,-0.0056
5.46,2.05,-1.9998,6.5103,-0.7612,-0.0613,-0.0063
5.48,2.01,-2.0001,6.5504,-0.7625,-0.0598,-0.007
5.5,1.97,-1.9995,6.5898,-0.7637,-0.0575,-0.0076
5.52,1.93,-2.0003,6.6284,-0.7647,-0.0545,-0.0082
5.54,1.89,-1.9996,6.6662,-0.7656,-0.0511,-0.0088
5.56,1.85,-2.0002,6.7032,-0.7663,-0.0475,-0.0093
5.58,1.81,-1.9999,6.7394,-0.7669,-0.0438,-0.0098
5.6,1.77,-1.9999,6.7748,-0.7674,-0.0401,-0.0103
5.62,1.73,-2.0002,6.8094,-0.7677,-0.0365,-0.0107
5.64,1.69,-1.9998,6.8432,-0.7679,-0.0331,-0.0112
5.66,1.65,-2.0002,6.8762,-0.7679,-0.0298,-0.0116
5.68,1.61,-1.9999,6.9084,-0.7679,-0.0267,-0.0119
5.7,1.57,-1.9998,6.9398,-0.7678,-0.0238,-0.0123
5.72,1.53,-2.0004,6.9704,-0.7676,-0.021,-0.0126
5.74,1.49,-1.9997,7.0002,-0.7673,-0.0185,-0.0129
5.76,1.45,-2.0007,7.0292,-0.767,-0.0161,-0.0132
5.78,1.41,-1.9997,7.0574,-0.7666,-0.0138,-0.0135
5.8,1.37,-1.9995,7.0848,-0.7662,-0.0118,-0.0138
5.82,1.33,-2.0009,7.1114,-0.7657,-0.0098,-0.014
5.84,1.29,-1.9993,7.1372,-0.7652,-0.008,-0.0143
5.86,1.25,-2.001,7.1622,-0.7647,-0.0063,-0.0145
5.88,1.21,-1.9994,7.1864,-0.7641,-0.0047,-0.0147
5.9,1.17,-2.0006,7.2097,-0.7635,-0.0033,-0.0149
5.92,1.13,-1.999,7.2324,-0.763,-0.0019,-0.0151
5.94,1.09,-2.0017,7.2541,-0.7624,-0.0006,-0.0153
5.96,1.05,-1.9985,7.2751,-0.7618,0.0006,-0.0155
5.98,1.01,-2.0009,7.2953,-0.7612,0.0017,-0.0156
6,0.97,-2.0002,7.3147,-0.7606,0.0027,-0.0158
6.02,0.93,-1.999,7.3333,-0.76,0.0037,-0.0159
6.04,0.89,-2.0012,7.3511,-0.7594,0.0046,-0.0161
6.06,0.85,-1.9996,7.3681,-0.7589,0.0055,-0.0162
6.08,0.81,-2.0003,7.3843,-0.7583,0.0063,-0.0163
6.1,0.77,-1.9995,7.3997,-0.7578,0.007,-0.0164
6.12,0.73,-2.0015,7.4142,-0.7573,0.0077,-0.0166
6.14,0.69,-1.9986,7.428,-0.7568,0.0083,-0.0167
6.16,0.65,-2.0003,7.441,-0.7563,0.0089,-0.0168
6.18,0.61,-2.0004,7.4532,-0.7559,0.0095,-0.0168
6.2,0.57,-2.0002,7.4646,-0.7554,0.01,-0.0169
6.22,0.53,-1.9998,7.4752,-0.755,0.0104,-0.017
6.24,0.4899,-1.999,7.485,-0.7547,0.0108,-0.0171
6.26,0.4499,-2.0007,7.494,-0.7543,0.0112,-0.0171
6.2801,0.4099,-1.9996,7.5022,-0.754,0.0116,-0.0172
6.3001,0.3699,-2.0014,7.5096,-0.7537,0.0119,-0.0172
6.3201,0.3299,-1.9997,7.5162,-0.7534,0.0122,-0.0173
6.34,0.2899,-2.0015,7.522,-0.7532,0.0124,-0.0173
6.36,0.2499,-1.9988,7.527,-0.753,0.0126,-0.0174
6.38,0.2099,-2,7.5312,-0.7528,0.0128,-0.0174
6.4001,0.1698,-1.9937,7.5346,-0.7527,0.0129,-0.0174
6.42,0.1298,-2.0123,7.5372,-0.7526,0.013,-0.0174
6.4403,0.0897,-1.9813,7.539,-0.7525,0.0131,-0.0174
6.4607,0.049,-1.9944,7.54,-0.7525,0.0132,-0.0175
